1943,38
1944,56
1945,15
1947,39
1949,23
1950,63
1951,11
1952,65
1953,306
1954,46
1957,282
1959,87
1961,35
1964,56
1965,52
1967,33
1969,71
1970,204
1971,67
1972,145
1973,12
1974,51
1975,69
1976,31
1977,57
1978,15
1979,175
1980,12
1981,7
1982,61
1984,143
1985,112
1986,117
1987,122
1988,142
1989,10
1990,16
1991,122
1993,33
1994,161
1995,3
1997,38
1999,27
2001,34
2002,58
2003,17
2004,43
2005,4
2006,7
2008,72
2009,13
2010,1
2011,63
2012,45
2013,47
2015,49
2016,149
2017,70
2018,18
2020,86
2023,58
2024,11
2026,207
2028,59
2030,58
2031,8
2032,118
2033,328
2036,61
2037,77
2039,80
2042,6
2044,54
2045,14
2049,308
2050,72
2051,15
2052,48
2053,91
2054,5
2056,38
2057,15
2058,31
2061,141
2062,83
2063,84
2064,80
2067,30
2068,31
2069,2
2071,43
2075,141
2076,79
2077,56
2078,9
2079,232
2081,106
2082,25
2083,62
2084,22
2086,98
2088,256
2089,110
2090,181
2091,107
2092,15
2093,14
2095,22
2096,152
2097,49
2099,24
2100,56
2101,55
2102,40
2103,13
2104,1
2106,18
2107,152
2108,14
2109,49
2110,7
2112,3
2114,37
2116,18
2117,118
2118,1
2119,24
2120,148
2121,48
2122,6
2123,2
2125,101
2126,72
2127,18
2128,16
2132,1
2133,59
2134,8
2135,27
2136,31
2137,19
2138,30
2139,5
2143,166
2144,14
2146,70
2147,159
2148,13
2151,55
2152,10
2153,4
2154,21
2155,73
2156,177
2157,82
2159,35
2161,47
2162,8
2164,56
2166,3
2167,132
2168,189
2169,32
2170,54
2172,78
2173,19
2175,15
2176,6
2177,29
2178,26
2179,131
2180,8
2181,72
2182,119
2183,20
2185,48
2187,70
2188,26
2189,7
2190,130
2191,4
2192,2
2193,42
2194,10
2196,28
2197,142
2198,26
2199,70
2203,133
2204,74
2205,106
2206,85
2208,40
2209,269
2210,227
2212,93
2214,23
2215,83
2216,206
2217,105
2218,176
2219,57
2220,95
2221,78
2223,70
2225,21
2226,221
2227,33
2228,9
2231,15
2232,21
2234,12
2236,106
2239,302
2240,20
2241,269
2244,237
2245,51
2246,123
2247,101
2248,124
2249,131
2250,201
2251,36
2252,13
2253,149
2255,11
2257,75
2258,74
2259,18
2261,6
2262,27
2264,5
2266,64
2267,111
2268,48
2270,31
2271,52
2272,40
2273,13
2274,96
2275,33
2276,28
2277,145
2278,105
2280,205
2281,58
2282,130
2285,22
2286,31
2287,5
2288,213
2291,5
2292,139
2293,139
2296,60
2297,93
2298,127
2302,14
2305,43
2306,15
2307,37
2308,40
2309,61
2312,43
2316,34
2319,11
2320,10
2321,28
2322,8
2323,26
2325,44
2326,148
2327,17
2329,89
2330,130
2331,5
2334,85
2335,40
2336,39
2337,38
2338,7
2340,7
2341,30
2342,9
2343,21
2344,1
2345,44
2346,16
2347,3
2349,33
2352,79
2353,64
2355,195
2356,105
2357,104
2358,33
2359,21
2360,55
2361,24
2362,225
2363,117
2364,80
2365,50
2366,94
2367,116
2368,40
2369,68
2370,98
2371,34
2374,27
2375,46
2376,47
2379,86
2380,66
2381,43
2382,88
2383,286
2384,52
2385,16
2386,3
2389,98
2390,53
2391,81
2393,3
2394,16
2396,72
2397,6
2398,12
2401,3
2402,217
2403,39
2404,11
2405,10
2407,5
2409,64
2410,50
2411,10
2414,11
2415,19
2416,27
2418,201
2420,48
2421,154
2422,375
2423,50
2424,13
2425,16
2426,12
2427,8
2428,201
2430,50
2431,89
2433,606
2434,22
2435,26
2437,88
2438,16
2439,85
2440,31
2441,39
2442,123
2444,13
2445,72
2446,12
2447,114
2448,10
2449,24
2450,29
2452,121
2454,100
2455,32
2456,2
2458,63
2459,18
2462,91
2463,80
2464,481
2465,133
2466,55
2470,75
2471,89
2472,41
2473,301
2474,88
2475,12
2476,96
2477,89
2478,44
2479,66
2481,17
2482,11
2484,7
2485,18
2486,42
2487,14
2488,57
2489,67
2490,42
2492,51
2494,14
2499,69
2501,11
2502,8
2503,5
2504,37
2505,4
2506,73
2507,29
2510,124
2513,37
2514,18
2515,118
2516,41
2518,95
2520,82
2521,19
2522,64
2525,24
2526,6
2529,25
2530,50
2533,31
2534,60
2537,4
2538,8
2539,11
2540,11
2543,34
2544,78
2545,23
2547,11
2549,41
2550,7
2551,120
2552,30
2554,10
2555,1
2556,1
2557,22
2558,21
2559,82
2560,14
2561,21
2562,24
2563,19
2564,9
2565,70
2566,1
2567,6
2571,38
2572,7
2574,66
2575,29
2576,42
2577,6
2580,73
2582,37
2584,24
2585,15
2589,15
2590,61
2592,27
2593,41
2595,81
2596,29
2597,103
2598,847
2600,158
2602,89
2604,153
2605,10
2606,39
2608,310
2609,4
2610,487
2613,61
2616,296
2617,4
2618,5
2621,16
2622,133
2623,18
2625,48
2626,143
2627,14
2629,116
2630,37
2631,21
2632,15
2633,26
2636,42
2637,22
2638,17
2639,16
2644,2
2645,64
2646,80
2648,41
2649,34
2650,178
2654,166
2656,33
2657,118
2659,31
2660,24
2661,6
2662,21
2664,70
2665,10
2666,154
2670,2
2671,19
2672,12
2673,29
2676,44
2677,18
2679,31
2680,26
2681,14
2682,135
2684,58
2686,2
2687,24
2688,89
2690,4
2692,101
2693,82
2694,102
2695,10
2697,30
2698,46
2699,18
2700,247
2702,4
2704,4
2705,171
2706,100
2709,18
2710,10
2711,31
2716,128
2717,102
2718,65
2720,54
2722,57
2723,11
2725,220
2727,34
2729,31
2731,133
2732,106
2733,17
2736,9
2737,111
2738,45
2739,75
2740,81
2741,167
2743,43
2745,40
2746,5
2748,14
2750,204
2751,59
2752,43
2753,89
2754,9
2756,46
2757,42
2758,13
2759,17
2760,62
2761,16
2764,25
2765,527
2767,45
2768,94
2769,92
2770,171
2771,25
2772,44
2773,23
2774,4
2775,75
2776,49
2777,192
2778,420
2780,81
2781,92
2782,90
2784,32
2785,18
2787,69
2788,303
2789,231
2791,214
2792,97
2793,105
2794,113
2795,76
2797,39
2798,1
2799,19
2800,3
2803,123
2806,8
2807,80
2808,65
2811,33
2813,14
2814,8
2816,83
2817,18
2820,39
2821,120
2823,12
2824,69
2826,6
2828,3
2829,56
2830,27
2831,142
2832,40
2833,115
2834,65
2835,19
2836,66
2837,53
2838,78
2840,123
2841,15
2842,13
2843,3
2845,54
2846,9
2847,12
2848,3
2850,26
2852,7
2853,41
2854,41
2855,77
2857,8
2859,375
2860,6
2861,77
2862,32
2863,62
2864,103
2865,47
2866,32
2867,63
2868,7
2869,5
2870,133
2871,5
2874,141
2875,296
2876,5
2877,31
2878,6
2879,14
2880,53
2881,73
2882,27
2883,24
2884,122
2886,49
2887,60
2888,144
2889,156
2890,47
2891,124
2893,40
2894,7
2898,131
2900,42
2902,232
2906,31
2907,28
2908,79
2912,51
2914,44
2917,216
2918,151
2919,42
2921,8
2923,15
2924,7
2925,21
2926,9
2927,21
2929,24
2930,132
2931,14
2932,36
2933,41
2934,95
2937,58
2939,1
2940,7
2941,82
2942,38
2944,12
2945,118
2946,65
2947,108
2950,9
2952,140
2953,16
2954,3
2955,26
2957,365
2958,6
2959,515
2960,51
2961,67
2964,77
2966,53
2967,1
2969,1
2970,64
2973,21
2975,30
2976,226
2977,58
2978,120
2979,58
2981,132
2982,25
2983,32
2985,32
2986,57
2987,31
2990,14
2991,113
2992,420
2993,118
2995,33
2996,17
2997,5
2998,137
3000,38
3001,71
3003,24
3004,33
3005,70
3006,23
3007,14
3008,73
3009,2
3010,79
3011,42
3014,102
3015,40
3016,161
3019,26
3020,45
3023,48
3027,5
3029,23
3032,10
3035,17
3037,25
3038,27
3039,10
3040,57
3041,11
3042,7
3043,37
3045,5
3046,40
3047,33
3048,87
3050,87
3051,26
3052,16
3054,60
3055,16
3056,14
3057,40
3059,40
3061,3
3063,81
3064,13
3065,61
3066,118
3068,27
3069,205
3070,9
3071,41
3073,390
3074,261
3075,76
3076,11
3078,44
3079,5
3080,91
3085,57
3086,42
3087,99
3088,112
3090,75
3091,107
3092,66
3093,98
3094,16
3095,49
3096,2
3099,30
3100,10
3101,61
3103,14
3105,4
3106,125
3107,14
3108,46
3109,13
3110,214
3111,62
3113,85
3115,43
3116,25
3118,87
3119,7
3120,61
3121,127
3122,14
3123,64
3130,11
3132,15
3133,96
3134,5
3135,4
3136,32
3137,7
3138,4
3139,5
3141,111
3142,57
3143,47
3145,58
3146,52
3148,37
3149,2
3151,7
3152,37
3155,51
3158,22
3159,34
3160,45
3161,32
3162,432
3164,56
3165,346
3166,2
3167,37
3169,11
3170,1
3172,18
3174,218
3176,28
3179,129
3180,43
3181,48
3184,72
3186,78
3187,154
3190,78
3192,78
3194,78
3195,47
3197,62
3198,56
3199,10
3200,92
3202,1
3203,31
3204,87
3205,289
3206,11
3207,65
3208,97
3210,65
3211,16
3212,22
3213,83
3214,34
3216,48
3217,52
3218,66
3222,12
3223,37
3224,45
3225,70
3227,71
3228,18
3229,57
3230,17
3233,29
3235,9
3236,43
3238,219
3240,9
3241,5
3242,11
3243,32
3244,15
3245,3
3246,85
3247,22
3249,121
3250,62
3252,89
3253,56
3254,43
3255,22
3256,206
3258,37
3261,25
3262,127
3263,24
3266,21
3267,23
3268,95
3270,42
3272,171
3274,113
3275,52
3277,9
3278,38
3280,3
3282,67
3284,83
3285,93
3286,13
3287,40
3289,9
3290,61
3291,59
3292,18
3295,46
3299,21
3300,106
3301,4
3303,72
3304,67
3305,135
3306,4
3309,38
3310,13
3311,54
3312,13
3313,25
3315,36
3316,20
3317,9
3318,121
3319,107
3321,23
3323,140
3324,110
3325,90
3326,246
3328,7
3330,34
3331,16
3334,19
3337,9
3338,8
3339,18
3340,480
3341,101
3342,31
3343,213
3344,18
3346,20
3347,33
3348,78
3349,112
3352,16
3353,7
3354,121
3355,119
3356,124
3358,48
3359,12
3360,61
3366,276
3367,7
3368,183
3369,154
3370,100
3371,36
3374,50
3376,27
3377,78
3379,40
3380,88
3381,60
3382,116
3383,52
3386,42
3387,18
3389,18
3391,136
3392,102
3394,24
3395,21
3396,81
3398,69
3399,49
3402,26
3403,7
3404,15
3406,15
3409,21
3410,190
3411,55
3416,30
3417,1
3422,43
3423,19
3424,131
3425,52
3426,28
3428,18
3434,26
3435,104
3436,76
3438,218
3440,53
3441,1
3442,84
3446,76
3448,39
3451,22
3452,41
3453,18
3454,3
3456,83
3457,165
3458,31
3459,14
3461,6
3462,60
3463,303
3464,3
3465,78
3466,29
3469,121
3471,5
3472,1
3473,358
3474,13
3476,17
3477,21
3479,4
3480,4
3482,13
3483,79
3485,2
3486,74
3487,1
3488,20
3489,125
3492,7
3493,34
3494,71
3496,42
3499,45
3500,104
3501,38
3502,25
3503,217
3506,21
3507,21
3508,24
3509,35
3511,27
3512,31
3514,39
3516,45
3518,138
3519,270
3521,180
3522,34
3523,111
3524,2
3525,80
3526,36
3527,46
3528,31
3530,76
3531,7
3532,43
3533,61
3535,64
3536,60
3537,65
3538,31
3542,651
3543,1
3544,27
3545,222
3546,10
3548,22
3549,2
3550,215
3555,261
3556,55
3558,20
3559,19
3560,41
3561,47
3562,3
3563,127
3565,65
3566,86
3567,1
3568,26
3569,3
3570,85
3572,12
3573,29
3575,9
3576,58
3577,3
3578,8
3579,43
3581,7
3582,121
3583,28
3585,48
3586,52
3587,134
3591,223
3593,17
3594,94
3595,8
3596,20
3597,47
3598,108
3599,143
3601,112
3605,23
3606,45
3607,219
3609,122
3611,105
3612,73
3613,14
3614,47
3615,25
3616,63
3617,85
3618,8
3620,76
3621,18
3622,29
3623,25
3624,119
3625,49
3628,115
3629,57
3630,170
3631,64
3632,49
3633,10
3634,65
3636,410
3637,26
3638,6
3639,22
3640,197
3641,114
3642,36
3643,81
3645,54
3647,46
3648,91
3649,12
3651,203
3652,13
3653,46
3654,286
3655,64
3657,68
3658,254
3659,126
3660,62
3661,39
3662,78
3664,6
3666,54
3667,45
3668,8
3669,110
3670,192
3671,27
3672,14
3676,5
3677,41
3678,14
3679,150
3680,6
3681,5
3682,18
3683,150
3684,55
3685,3
3686,128
3687,52
3688,119
3689,70
3690,834
3692,101
3693,80
3694,86
3695,58
3696,10
3698,68
3700,2
3701,54
3702,7
3703,14
3704,9
3706,50
3707,27
3708,112
3709,162
3710,607
3711,46
3713,44
3715,11
3716,4
3717,1
3719,44
3720,150
3722,2
3723,92
3724,11
3726,16
3727,17
3728,4
3729,35
3731,43
3737,93
3738,105
3739,165
3742,3
3743,108
3747,62
3748,110
3750,50
3751,23
3752,37
3753,86
3754,19
3755,77
3756,77
3757,35
3758,14
3759,7
3760,28
3761,71
3762,155
3764,19
3766,134
3767,8
3769,12
3770,25
3771,12
3772,39
3773,10
3774,84
3775,6
3776,25
3777,158
3779,41
3783,76
3785,17
3788,65
3790,39
3791,91
3792,28
3793,120
3794,74
3795,20
3797,111
3798,49
3799,22
3800,40
3801,1
3802,33
3804,8
3805,67
3806,30
3807,5
3809,45
3810,17
3811,6
3812,21
3813,89
3815,186
3817,58
3819,186
3820,186
3822,186
3824,16
3825,256
3826,32
3827,109
3828,114
3829,82
3830,226
3831,152
3833,30
3834,65
3835,85
3836,86
3837,108
3839,39
3840,320
3841,9
3842,5
3844,38
3845,43
3846,71
3847,21
3851,25
3852,46
3853,19
3854,167
3855,12
3856,52
3858,8
3859,223
3860,30
3862,12
3863,2
3864,152
3865,766
3867,26
3869,49
3870,42
3871,15
3872,35
3874,124
3875,17
3876,18
3880,14
3885,4
3886,146
3887,52
3888,76
3889,63
3890,18
3891,29
3892,38
3893,40
3896,101
3897,208
3903,56
3905,185
3906,43
3907,101
3909,42
3911,79
3912,169
3913,3
3914,20
3915,16
3916,3
3917,46
3919,10
3920,22
3921,129
3923,26
3924,1
3925,3
3927,52
3928,18
3930,211
3931,3
3932,113
3934,16
3937,45
3941,9
3942,9
3944,133
3947,168
3948,11
3949,9
3950,15
3951,73
3952,3
3953,297
3954,24
3955,8
3956,25
3957,4
3958,46
3959,59
3960,17
3961,10
3964,95
3965,75
3966,115
3967,10
3968,47
3971,31
3972,12
3975,11
3977,8
3978,15
3979,51
3980,15
3981,36
3982,60
3985,26
3986,46
3987,13
3988,79
3991,27
3992,57
3993,46
3996,16
3997,105
3998,27
4001,71
4002,16
4003,84
4004,140
4006,250
4007,14
4008,25
4010,278
4012,39
4014,73
4015,47
4017,3
4018,43
4021,19
4023,50
4024,44
4026,280
4029,38
4031,232
4032,51
4033,29
4034,85
4035,137
4036,215
4037,74
4039,64
4040,89
4042,9
4043,16
4045,8
4047,81
4048,50
4050,76
4051,7
4053,322
4054,17
4056,72
4058,48
4059,11
4060,29
4061,12
4063,47
4064,18
4065,176
4066,62
4067,9
4068,40
4069,46
4070,9
4071,4
4073,352
4074,12
4075,33
4076,94
4077,23
4079,9
4081,15
4082,71
4084,104
4085,4
4086,89
4089,35
4090,32
4091,52
4092,216
4093,18
4094,45
4095,128
4096,24
4097,66
4098,20
4099,13
4100,26
4101,56
4103,60
4105,56
4108,16
4109,48
4110,25
4111,82
4112,65
4113,91
4114,30
4115,17
4116,19
4117,26
4118,55
4120,47
4122,48
4125,1
4126,77
4127,5
4128,109
4129,14
4130,2
4131,105
4132,242
4136,19
4137,30
4138,28
4139,3
4140,5
4141,73
4142,5
4143,13
4145,116
4146,27
4148,24
4149,50
4151,34
4152,50
4153,4
4154,5
4157,78
4158,84
4159,46
4160,11
4161,165
4162,100
4163,125
4164,102
4165,49
4166,14
4167,120
4168,34
4169,153
4170,48
4171,187
4173,40
4174,17
4175,12
4176,12
4177,46
4179,24
4180,42
4181,69
4182,5
4183,24
4184,149
4185,32
4187,44
4188,343
4189,27
4191,9
4192,135
4193,31
4194,15
4196,187
4198,63
4200,32
4202,72
4203,106
4204,2
4205,108
4206,60
4207,67
4208,112
4209,41
4210,62
4211,151
4213,14
4214,122
